ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60610,33,08/09/2020,08/15/2020,20,461,51,1181.5,585,7409,1499,18988.2,0.0,0.1,0,10,0.0,25.6,39019,60610-33,POINT (-87.63581 41.90455)
60610,34,08/16/2020,08/22/2020,38,499,97,1278.9,582,7991,1492,20479.8,0.1,0.1,0,10,0.0,25.6,39019,60610-34,POINT (-87.63581 41.90455)
60610,36,08/30/2020,09/05/2020,34,550,87,1409.6,606,9106,1553,23337.3,0.1,0.1,0,10,0.0,25.6,39019,60610-36,POINT (-87.63581 41.90455)
60610,38,09/13/2020,09/19/2020,44,629,113,1612,569,10143,1458,25995,0.1,0.1,0,10,0.0,25.6,39019,60610-38,POINT (-87.63581 41.90455)
60610,39,09/20/2020,09/26/2020,35,664,90,1701.7,499,10642,1279,27273.9,0.1,0.1,0,10,0.0,25.6,39019,60610-39,POINT (-87.63581 41.90455)
60610,40,09/27/2020,10/03/2020,34,698,87,1788.9,520,11162,1333,28606.6,0.1,0.1,0,10,0.0,25.6,39019,60610-40,POINT (-87.63581 41.90455)
60610,41,10/04/2020,10/10/2020,45,743,115,1904.2,589,11751,1510,30116.1,0.1,0.1,0,10,0.0,25.6,39019,60610-41,POINT (-87.63581 41.90455)
60610,42,10/11/2020,10/17/2020,56,799,144,2047.7,605,12356,1550,31666.6,0.1,0.1,0,10,0.0,25.6,39019,60610-42,POINT (-87.63581 41.90455)
60611,13,03/22/2020,03/28/2020,25,41,77,126.4,119,213,367,656.9,0.2,0.2,0,0,0.0,0.0,32426,60611-13,POINT (-87.620291 41.894734)
60611,15,04/05/2020,04/11/2020,7,64,22,197.4,57,343,176,1057.8,0.1,0.2,0,0,0.0,0.0,32426,60611-15,POINT (-87.620291 41.894734)
60611,16,04/12/2020,04/18/2020,8,72,25,222,100,443,308,1366.2,0.1,0.2,0,0,0.0,0.0,32426,60611-16,POINT (-87.620291 41.894734)
60611,17,04/19/2020,04/25/2020,8,80,25,246.7,132,575,407,1773.3,0.1,0.1,1,1,3.1,3.1,32426,60611-17,POINT (-87.620291 41.894734)
60611,18,04/26/2020,05/02/2020,12,92,37,283.7,223,798,688,2461,0.1,0.1,0,1,0.0,3.1,32426,60611-18,POINT (-87.620291 41.894734)
60611,19,05/03/2020,05/09/2020,7,99,22,305.3,219,1017,675,3136.4,0.0,0.1,1,2,3.1,6.2,32426,60611-19,POINT (-87.620291 41.894734)
60611,20,05/10/2020,05/16/2020,15,114,46,351.6,240,1257,740,3876.5,0.1,0.1,0,2,0.0,6.2,32426,60611-20,POINT (-87.620291 41.894734)
60611,21,05/17/2020,05/23/2020,10,124,31,382.4,239,1496,737,4613.6,0.0,0.1,0,2,0.0,6.2,32426,60611-21,POINT (-87.620291 41.894734)
60611,22,05/24/2020,05/30/2020,15,139,46,428.7,280,1776,864,5477.1,0.1,0.1,0,2,0.0,6.2,32426,60611-22,POINT (-87.620291 41.894734)
60634,10,03/01/2020,03/07/2020,,,,,3,3,4,3.9,,,0,0,0.0,0.0,75995,60634-10,POINT (-87.797373 41.944967)
60611,23,05/31/2020,06/06/2020,9,148,28,456.4,222,1998,685,6161.7,0.0,0.1,0,2,0.0,6.2,32426,60611-23,POINT (-87.620291 41.894734)
60611,24,06/07/2020,06/13/2020,4,152,12,468.8,304,2302,938,7099.2,0.0,0.1,0,2,0.0,6.2,32426,60611-24,POINT (-87.620291 41.894734)
60615,20,05/10/2020,05/16/2020,28,302,67,726.6,314,1741,756,4188.8,0.1,0.2,3,14,7.2,33.7,41563,60615-20,POINT (-87.602725 41.801993)
60613,12,03/15/2020,03/21/2020,25,30,50,59.9,78,95,156,189.6,0.3,0.3,0,0,0.0,0.0,50113,60613-12,POINT (-87.661343 41.953742)
60613,13,03/22/2020,03/28/2020,33,63,66,125.7,117,212,234,423,0.3,0.3,0,0,0.0,0.0,50113,60613-13,POINT (-87.661343 41.953742)
60610,16,04/12/2020,04/18/2020,15,112,38,287,112,490,287,1255.8,0.1,0.2,0,1,0.0,2.6,39019,60610-16,POINT (-87.63581 41.90455)
60611,25,06/14/2020,06/20/2020,11,163,34,502.7,310,2612,956,8055.3,0.0,0.1,1,3,3.1,9.3,32426,60611-25,POINT (-87.620291 41.894734)
60611,26,06/21/2020,06/27/2020,12,175,37,539.7,368,2980,1135,9190.2,0.0,0.1,0,3,0.0,9.3,32426,60611-26,POINT (-87.620291 41.894734)
60611,27,06/28/2020,07/04/2020,21,196,65,604.5,362,3342,1116,10306.5,0.1,0.1,0,3,0.0,9.3,32426,60611-27,POINT (-87.620291 41.894734)
60611,28,07/05/2020,07/11/2020,27,223,83,687.7,523,3865,1613,11919.4,0.1,0.1,0,3,0.0,9.3,32426,60611-28,POINT (-87.620291 41.894734)
60611,29,07/12/2020,07/18/2020,17,240,52,740.1,489,4354,1508,13427.5,0.0,0.1,0,3,0.0,9.3,32426,60611-29,POINT (-87.620291 41.894734)
60611,30,07/19/2020,07/25/2020,24,264,74,814.2,510,4864,1573,15000.3,0.0,0.1,0,3,0.0,9.3,32426,60611-30,POINT (-87.620291 41.894734)
60611,31,07/26/2020,08/01/2020,22,286,68,882,478,5342,1474,16474.4,0.0,0.1,0,3,0.0,9.3,32426,60611-31,POINT (-87.620291 41.894734)
60611,32,08/02/2020,08/08/2020,18,304,56,937.5,482,5824,1486,17960.9,0.0,0.1,0,3,0.0,9.3,32426,60611-32,POINT (-87.620291 41.894734)
60611,33,08/09/2020,08/15/2020,28,332,86,1023.9,504,6328,1554,19515.2,0.1,0.1,0,3,0.0,9.3,32426,60611-33,POINT (-87.620291 41.894734)
60601,24,06/07/2020,06/13/2020,6,77,41,524.7,92,776,627,5287.9,0.1,0.1,0,5,0.0,34.1,14675,60601-24,POINT (-87.622844 41.886262)
60601,25,06/14/2020,06/20/2020,5,82,34,558.8,98,874,668,5955.7,0.1,0.1,0,5,0.0,34.1,14675,60601-25,POINT (-87.622844 41.886262)
60611,34,08/16/2020,08/22/2020,19,351,59,1082.5,533,6861,1644,21158.9,0.0,0.1,0,3,0.0,9.3,32426,60611-34,POINT (-87.620291 41.894734)
60611,36,08/30/2020,09/05/2020,20,390,62,1202.7,431,7733,1329,23848.1,0.0,0.0,0,4,0.0,12.3,32426,60611-36,POINT (-87.620291 41.894734)
60611,39,09/20/2020,09/26/2020,22,456,68,1406.3,497,9105,1533,28079.3,0.0,0.0,0,4,0.0,12.3,32426,60611-39,POINT (-87.620291 41.894734)
60616,16,04/12/2020,04/18/2020,46,200,84,367.2,183,693,336,1272.4,0.3,0.3,7,15,12.9,27.5,54464,60616-16,POINT (-87.629531 41.844869)
60616,18,04/26/2020,05/02/2020,33,272,61,499.4,224,1125,411,2065.6,0.1,0.2,2,24,3.7,44.1,54464,60616-18,POINT (-87.629531 41.844869)
60611,40,09/27/2020,10/03/2020,24,480,74,1480.3,493,9598,1520,29599.7,0.0,0.0,0,4,0.0,12.3,32426,60611-40,POINT (-87.620291 41.894734)
60611,41,10/04/2020,10/10/2020,34,514,105,1585.1,558,10156,1721,31320.5,0.1,0.1,0,4,0.0,12.3,32426,60611-41,POINT (-87.620291 41.894734)
60611,42,10/11/2020,10/17/2020,33,547,102,1686.9,546,10702,1684,33004.4,0.1,0.1,0,4,0.0,12.3,32426,60611-42,POINT (-87.620291 41.894734)
60612,17,04/19/2020,04/25/2020,80,351,233,1023,275,1193,802,3477,0.3,0.3,1,11,2.9,32.1,34311,60612-17,POINT (-87.687011 41.88004)
60612,18,04/26/2020,05/02/2020,69,420,201,1224.1,331,1524,965,4441.7,0.2,0.3,2,13,5.8,37.9,34311,60612-18,POINT (-87.687011 41.88004)
60612,19,05/03/2020,05/09/2020,86,506,251,1474.7,351,1875,1023,5464.7,0.2,0.3,4,17,11.7,49.5,34311,60612-19,POINT (-87.687011 41.88004)
60605,24,06/07/2020,06/13/2020,4,198,14,719.5,235,1819,854,6610,0.0,0.1,0,1,0.0,3.6,27519,60605-24,POINT (-87.623449 41.867824)
60606,16,04/12/2020,04/18/2020,6,13,194,419.2,26,95,838,3063.5,0.2,0.1,0,0,0.0,0.0,3101,60606-16,POINT (-87.63676 41.882634)
60612,15,04/05/2020,04/11/2020,72,207,210,603.3,245,693,714,2019.8,0.3,0.3,3,7,8.7,20.4,34311,60612-15,POINT (-87.687011 41.88004)
60605,25,06/14/2020,06/20/2020,17,215,62,781.3,324,2143,1177,7787.3,0.1,0.1,0,1,0.0,3.6,27519,60605-25,POINT (-87.623449 41.867824)
60605,35,08/23/2020,08/29/2020,8,334,29,1213.7,337,5981,1225,21734.1,0.0,0.1,1,2,3.6,7.3,27519,60605-35,POINT (-87.623449 41.867824)
60606,17,04/19/2020,04/25/2020,2,15,64,483.7,36,131,1161,4224.4,0.1,0.1,0,0,0.0,0.0,3101,60606-17,POINT (-87.63676 41.882634)
60606,18,04/26/2020,05/02/2020,2,17,64,548.2,32,163,1032,5256.4,0.1,0.1,0,0,0.0,0.0,3101,60606-18,POINT (-87.63676 41.882634)
60606,19,05/03/2020,05/09/2020,2,19,64,612.7,40,203,1290,6546.3,0.0,0.1,0,0,0.0,0.0,3101,60606-19,POINT (-87.63676 41.882634)
60606,20,05/10/2020,05/16/2020,1,20,32,645,77,280,2483,9029.3,0.0,0.1,0,0,0.0,0.0,3101,60606-20,POINT (-87.63676 41.882634)
60613,16,04/12/2020,04/18/2020,36,184,72,367.2,148,610,295,1217.2,0.2,0.3,3,8,6.0,16.0,50113,60613-16,POINT (-87.661343 41.953742)
60613,18,04/26/2020,05/02/2020,66,287,132,572.7,256,1054,511,2103.2,0.3,0.3,1,12,2.0,23.9,50113,60613-18,POINT (-87.661343 41.953742)
60613,19,05/03/2020,05/09/2020,31,318,62,634.6,211,1265,421,2524.3,0.1,0.3,8,20,16.0,39.9,50113,60613-19,POINT (-87.661343 41.953742)
60612,16,04/12/2020,04/18/2020,64,271,186,789.8,225,918,656,2675.5,0.3,0.3,3,10,8.7,29.1,34311,60612-16,POINT (-87.687011 41.88004)
60606,29,07/12/2020,07/18/2020,3,39,97,1257.7,98,1085,3160,34988.7,0.0,0.0,0,1,0.0,32.2,3101,60606-29,POINT (-87.63676 41.882634)
60606,30,07/19/2020,07/25/2020,7,46,226,1483.4,98,1183,3160,38149,0.1,0.0,0,1,0.0,32.2,3101,60606-30,POINT (-87.63676 41.882634)
60619,11,03/08/2020,03/14/2020,,,,,8,10,13,16.3,,,0,0,0.0,0.0,61258,60619-11,POINT (-87.60569 41.744737)
60607,34,08/16/2020,08/22/2020,21,623,71,2105.4,475,6032,1605,20384.6,0.0,0.1,0,4,0.0,13.5,29591,60607-34,POINT (-87.652727 41.876104)
60607,36,08/30/2020,09/05/2020,20,655,68,2213.5,411,6947,1389,23476.7,0.0,0.1,0,4,0.0,13.5,29591,60607-36,POINT (-87.652727 41.876104)
60615,12,03/15/2020,03/21/2020,25,26,60,62.6,135,144,325,346.5,0.2,0.2,0,0,0.0,0.0,41563,60615-12,POINT (-87.602725 41.801993)
60615,13,03/22/2020,03/28/2020,31,57,75,137.1,105,249,253,599.1,0.3,0.2,1,1,2.4,2.4,41563,60615-13,POINT (-87.602725 41.801993)
60615,14,03/29/2020,04/04/2020,42,99,101,238.2,150,399,361,960,0.3,0.2,3,4,7.2,9.6,41563,60615-14,POINT (-87.602725 41.801993)
60615,15,04/05/2020,04/11/2020,33,132,79,317.6,159,558,383,1342.5,0.2,0.2,0,4,0.0,9.6,41563,60615-15,POINT (-87.602725 41.801993)
60615,16,04/12/2020,04/18/2020,39,171,94,411.4,177,735,426,1768.4,0.2,0.2,1,5,2.4,12.0,41563,60615-16,POINT (-87.602725 41.801993)
60615,17,04/19/2020,04/25/2020,44,215,106,517.3,190,925,457,2225.5,0.2,0.2,2,7,4.8,16.8,41563,60615-17,POINT (-87.602725 41.801993)
60615,18,04/26/2020,05/02/2020,28,243,67,584.7,225,1150,541,2766.9,0.1,0.2,3,10,7.2,24.1,41563,60615-18,POINT (-87.602725 41.801993)
60615,19,05/03/2020,05/09/2020,31,274,75,659.2,277,1427,666,3433.3,0.1,0.2,1,11,2.4,26.5,41563,60615-19,POINT (-87.602725 41.801993)
60641,11,03/08/2020,03/14/2020,,,,,6,6,8,8.4,,,0,0,0.0,0.0,71023,60641-11,POINT (-87.746791 41.946682)
60608,21,05/17/2020,05/23/2020,172,1555,217,1963.3,771,4779,973,6033.7,0.2,0.3,4,43,5.1,54.3,79205,60608-21,POINT (-87.670366 41.849879)
60608,22,05/24/2020,05/30/2020,104,1659,131,2094.6,566,5345,715,6748.3,0.2,0.3,5,48,6.3,60.6,79205,60608-22,POINT (-87.670366 41.849879)
60654,10,03/01/2020,03/07/2020,,,,,1,1,5,5.2,,,0,0,0.0,0.0,19135,60654-10,POINT (-87.636354 41.892485)
60654,11,03/08/2020,03/14/2020,,,,,9,10,47,52.3,,,0,0,0.0,0.0,19135,60654-11,POINT (-87.636354 41.892485)
60608,23,05/31/2020,06/06/2020,75,1734,95,2189.3,469,5814,592,7340.4,0.2,0.3,3,51,3.8,64.4,79205,60608-23,POINT (-87.670366 41.849879)
60608,24,06/07/2020,06/13/2020,48,1782,61,2249.9,673,6487,850,8190.1,0.1,0.3,9,60,11.4,75.8,79205,60608-24,POINT (-87.670366 41.849879)
60612,20,05/10/2020,05/16/2020,77,583,224,1699.2,402,2277,1172,6636.4,0.2,0.3,2,19,5.8,55.4,34311,60612-20,POINT (-87.687011 41.88004)
60612,21,05/17/2020,05/23/2020,64,647,186,1885.7,336,2613,979,7615.6,0.2,0.2,3,22,8.7,64.1,34311,60612-21,POINT (-87.687011 41.88004)
60612,22,05/24/2020,05/30/2020,26,673,76,1961.5,298,2911,868,8484.2,0.1,0.2,2,24,5.8,69.9,34311,60612-22,POINT (-87.687011 41.88004)
60612,23,05/31/2020,06/06/2020,24,697,70,2031.4,223,3134,650,9134.1,0.1,0.2,0,24,0.0,69.9,34311,60612-23,POINT (-87.687011 41.88004)
60612,24,06/07/2020,06/13/2020,12,709,35,2066.4,387,3521,1128,10262,0.0,0.2,1,25,2.9,72.9,34311,60612-24,POINT (-87.687011 41.88004)
60649,28,07/05/2020,07/11/2020,34,920,74,1999,403,6087,876,13225.7,0.1,0.2,0,123,0.0,267.3,46024,60649-28,POINT (-87.571522 41.762202)
60612,25,06/14/2020,06/20/2020,7,716,20,2086.8,275,3796,802,11063.5,0.0,0.2,0,25,0.0,72.9,34311,60612-25,POINT (-87.687011 41.88004)
60608,25,06/14/2020,06/20/2020,35,1817,44,2294,644,7131,813,9003.2,0.1,0.3,6,66,7.6,83.3,79205,60608-25,POINT (-87.670366 41.849879)
60608,26,06/21/2020,06/27/2020,27,1844,34,2328.1,601,7732,759,9762,0.0,0.2,2,68,2.5,85.9,79205,60608-26,POINT (-87.670366 41.849879)
60608,27,06/28/2020,07/04/2020,36,1880,46,2373.6,650,8382,821,10582.7,0.1,0.2,3,71,3.8,89.6,79205,60608-27,POINT (-87.670366 41.849879)
60649,29,07/12/2020,07/18/2020,30,950,65,2064.1,433,6520,941,14166.5,0.1,0.1,0,123,0.0,267.3,46024,60649-29,POINT (-87.571522 41.762202)
60608,28,07/05/2020,07/11/2020,46,1926,58,2431.7,769,9151,971,11553.6,0.1,0.2,0,71,0.0,89.6,79205,60608-28,POINT (-87.670366 41.849879)
60608,29,07/12/2020,07/18/2020,38,1964,48,2479.6,1190,10341,1502,13056,0.0,0.2,1,72,1.3,90.9,79205,60608-29,POINT (-87.670366 41.849879)
60659,10,03/01/2020,03/07/2020,,,,,1,1,2,2.4,,,0,0,0.0,0.0,41068,60659-10,POINT (-87.703266 41.990803)
60659,11,03/08/2020,03/14/2020,,,,,5,6,12,14.6,,,0,0,0.0,0.0,41068,60659-11,POINT (-87.703266 41.990803)
60616,17,04/19/2020,04/25/2020,39,239,72,438.8,208,901,382,1654.3,0.2,0.3,7,22,12.9,40.4,54464,60616-17,POINT (-87.629531 41.844869)
60612,36,08/30/2020,09/05/2020,17,938,50,2733.8,322,7948,938,23164.6,0.1,0.1,0,31,0.0,90.4,34311,60612-36,POINT (-87.687011 41.88004)
60612,39,09/20/2020,09/26/2020,17,993,50,2894.1,459,9019,1338,26286,0.0,0.1,0,31,0.0,90.4,34311,60612-39,POINT (-87.687011 41.88004)
60612,42,10/11/2020,10/17/2020,43,1089,125,3173.9,366,10053,1067,29299.6,0.1,0.1,0,31,0.0,90.4,34311,60612-42,POINT (-87.687011 41.88004)
60653,16,04/12/2020,04/18/2020,62,238,194,744.4,197,710,616,2220.7,0.3,0.3,2,12,6.3,37.5,31972,60653-16,POINT (-87.611244 41.819261)
60653,17,04/19/2020,04/25/2020,48,286,150,894.5,242,952,757,2977.6,0.2,0.3,7,19,21.9,59.4,31972,60653-17,POINT (-87.611244 41.819261)
60613,22,05/24/2020,05/30/2020,13,362,26,722.4,295,2084,589,4158.6,0.0,0.2,3,27,6.0,53.9,50113,60613-22,POINT (-87.661343 41.953742)
60616,11,03/08/2020,03/14/2020,,,,,12,14,22,25.7,,,0,0,0.0,0.0,54464,60616-11,POINT (-87.629531 41.844869)
60613,23,05/31/2020,06/06/2020,16,378,32,754.3,304,2388,607,4765.2,0.1,0.2,1,28,2.0,55.9,50113,60613-23,POINT (-87.661343 41.953742)
60617,13,03/22/2020,03/28/2020,84,108,102,130.9,202,332,245,402.3,0.4,0.3,3,3,3.6,3.6,82534,60617-13,POINT (-87.556897 41.721257)
60609,15,04/05/2020,04/11/2020,78,189,127,307.3,187,514,304,835.8,0.4,0.4,2,5,3.3,8.1,61495,60609-15,POINT (-87.653382 41.812017)
60609,16,04/12/2020,04/18/2020,151,340,246,552.9,301,815,490,1325.3,0.5,0.4,5,10,8.1,16.3,61495,60609-16,POINT (-87.653382 41.812017)
60617,14,03/29/2020,04/04/2020,100,208,121,252,242,574,293,695.5,0.4,0.4,7,10,8.5,12.1,82534,60617-14,POINT (-87.556897 41.721257)
60613,24,06/07/2020,06/13/2020,14,392,28,782.2,563,2951,1124,5888.7,0.0,0.1,0,28,0.0,55.9,50113,60613-24,POINT (-87.661343 41.953742)
60613,25,06/14/2020,06/20/2020,10,402,20,802.2,479,3430,956,6844.5,0.0,0.1,1,29,2.0,57.9,50113,60613-25,POINT (-87.661343 41.953742)
60613,26,06/21/2020,06/27/2020,19,421,38,840.1,570,4000,1137,7982,0.0,0.1,2,31,4.0,61.9,50113,60613-26,POINT (-87.661343 41.953742)
60613,33,08/09/2020,08/15/2020,20,608,40,1213.3,662,8999,1321,17957.4,0.0,0.1,0,31,0.0,61.9,50113,60613-33,POINT (-87.661343 41.953742)
60618,13,03/22/2020,03/28/2020,38,60,40,63.6,172,282,182,298.7,0.2,0.2,0,0,0.0,0.0,94395,60618-13,POINT (-87.703343 41.946699)
60654,18,04/26/2020,05/02/2020,5,115,26,601,67,408,350,2132.2,0.1,0.3,0,0,0.0,0.0,19135,60654-18,POINT (-87.636354 41.892485)
60603,27,06/28/2020,07/04/2020,0,6,0,511.1,18,120,1533,10221.5,0.0,0.0,0,0,0.0,0.0,1174,60603-27,POINT (-87.625473 41.880112)
60604,27,06/28/2020,07/04/2020,0,25,0,3196.9,11,146,1407,18670.1,0.0,0.2,0,0,0.0,0.0,782,60604-27,POINT (-87.629029 41.878153)
60613,34,08/16/2020,08/22/2020,29,637,58,1271.1,710,9709,1417,19374.2,0.0,0.1,0,31,0.0,61.9,50113,60613-34,POINT (-87.661343 41.953742)
60613,35,08/23/2020,08/29/2020,25,662,50,1321,604,10313,1205,20579.5,0.0,0.1,0,31,0.0,61.9,50113,60613-35,POINT (-87.661343 41.953742)
60604,26,06/21/2020,06/27/2020,1,25,128,3196.9,17,135,2174,17263.4,0.1,0.2,0,0,0.0,0.0,782,60604-26,POINT (-87.629029 41.878153)
60605,26,06/21/2020,06/27/2020,14,229,51,832.2,390,2533,1417,9204.5,0.0,0.1,0,1,0.0,3.6,27519,60605-26,POINT (-87.623449 41.867824)
60605,27,06/28/2020,07/04/2020,6,235,22,854,362,2895,1316,10520,0.0,0.1,0,1,0.0,3.6,27519,60605-27,POINT (-87.623449 41.867824)
60609,25,06/14/2020,06/20/2020,25,1822,41,2962.8,415,6051,675,9839.8,0.1,0.3,4,69,6.5,112.2,61495,60609-25,POINT (-87.653382 41.812017)
60610,18,04/26/2020,05/02/2020,22,156,56,399.8,171,809,438,2073.3,0.1,0.2,0,3,0.0,7.7,39019,60610-18,POINT (-87.63581 41.90455)
60610,21,05/17/2020,05/23/2020,23,231,59,592,318,1666,815,4269.7,0.1,0.1,1,5,2.6,12.8,39019,60610-21,POINT (-87.63581 41.90455)
60609,26,06/21/2020,06/27/2020,38,1860,62,3024.6,469,6520,763,10602.5,0.1,0.3,2,71,3.3,115.5,61495,60609-26,POINT (-87.653382 41.812017)
60609,27,06/28/2020,07/04/2020,44,1904,72,3096.2,450,6970,732,11334.3,0.1,0.3,2,73,3.3,118.7,61495,60609-27,POINT (-87.653382 41.812017)
60610,19,05/03/2020,05/09/2020,22,178,56,456.2,202,1011,518,2591,0.1,0.2,1,4,2.6,10.3,39019,60610-19,POINT (-87.63581 41.90455)
60609,34,08/16/2020,08/22/2020,79,2298,128,3736.9,717,11246,1166,18287.7,0.1,0.2,1,79,1.6,128.5,61495,60609-34,POINT (-87.653382 41.812017)
60609,35,08/23/2020,08/29/2020,66,2364,107,3844.2,522,11768,849,19136.5,0.1,0.2,0,79,0.0,128.5,61495,60609-35,POINT (-87.653382 41.812017)
60613,36,08/30/2020,09/05/2020,31,693,62,1382.9,686,10999,1369,21948.4,0.0,0.1,0,31,0.0,61.9,50113,60613-36,POINT (-87.661343 41.953742)
60613,38,09/13/2020,09/19/2020,44,756,88,1508.6,610,12175,1217,24295.1,0.1,0.1,0,31,0.0,61.9,50113,60613-38,POINT (-87.661343 41.953742)
60613,39,09/20/2020,09/26/2020,35,791,70,1578.4,581,12756,1159,25454.5,0.1,0.1,0,31,0.0,61.9,50113,60613-39,POINT (-87.661343 41.953742)
60613,42,10/11/2020,10/17/2020,85,980,170,1955.6,856,15133,1708,30197.8,0.1,0.1,0,33,0.0,65.9,50113,60613-42,POINT (-87.661343 41.953742)
60614,20,05/10/2020,05/16/2020,39,464,55,650.7,449,2363,630,3313.8,0.1,0.2,6,54,8.4,75.7,71308,60614-20,POINT (-87.652064 41.922605)
60614,21,05/17/2020,05/23/2020,16,480,22,673.1,429,2792,602,3915.4,0.0,0.2,4,58,5.6,81.3,71308,60614-21,POINT (-87.652064 41.922605)
60614,22,05/24/2020,05/30/2020,16,496,22,695.6,327,3119,459,4374,0.0,0.2,4,62,5.6,86.9,71308,60614-22,POINT (-87.652064 41.922605)
60610,24,06/07/2020,06/13/2020,6,265,15,679.2,322,2544,825,6519.9,0.0,0.1,1,8,2.6,20.5,39019,60610-24,POINT (-87.63581 41.90455)
60610,20,05/10/2020,05/16/2020,30,208,77,533.1,337,1348,864,3454.7,0.1,0.2,0,4,0.0,10.3,39019,60610-20,POINT (-87.63581 41.90455)
60618,15,04/05/2020,04/11/2020,94,217,100,229.9,250,722,265,764.9,0.4,0.3,2,2,2.1,2.1,94395,60618-15,POINT (-87.703343 41.946699)
60614,23,05/31/2020,06/06/2020,5,501,7,702.6,404,3523,567,4940.5,0.0,0.1,0,62,0.0,86.9,71308,60614-23,POINT (-87.652064 41.922605)
60614,24,06/07/2020,06/13/2020,15,516,21,723.6,544,4067,763,5703.4,0.0,0.1,2,64,2.8,89.8,71308,60614-24,POINT (-87.652064 41.922605)
60614,25,06/14/2020,06/20/2020,18,534,25,748.9,504,4571,707,6410.2,0.0,0.1,1,65,1.4,91.2,71308,60614-25,POINT (-87.652064 41.922605)
60614,26,06/21/2020,06/27/2020,30,564,42,790.9,665,5236,933,7342.8,0.0,0.1,0,65,0.0,91.2,71308,60614-26,POINT (-87.652064 41.922605)
60614,27,06/28/2020,07/04/2020,49,613,69,859.7,879,6115,1233,8575.5,0.1,0.1,3,68,4.2,95.4,71308,60614-27,POINT (-87.652064 41.922605)
60614,28,07/05/2020,07/11/2020,44,657,62,921.4,1053,7168,1477,10052.2,0.0,0.1,1,69,1.4,96.8,71308,60614-28,POINT (-87.652064 41.922605)
60614,29,07/12/2020,07/18/2020,31,688,44,964.8,1124,8292,1576,11628.4,0.0,0.1,1,70,1.4,98.2,71308,60614-29,POINT (-87.652064 41.922605)
60614,33,08/09/2020,08/15/2020,38,857,53,1201.8,1108,12471,1554,17488.9,0.0,0.1,0,70,0.0,98.2,71308,60614-33,POINT (-87.652064 41.922605)
60614,34,08/16/2020,08/22/2020,23,880,32,1234.1,1104,13575,1548,19037.1,0.0,0.1,1,71,1.4,99.6,71308,60614-34,POINT (-87.652064 41.922605)
60614,36,08/30/2020,09/05/2020,48,982,67,1377.1,966,15632,1355,21921.8,0.0,0.1,0,72,0.0,101.0,71308,60614-36,POINT (-87.652064 41.922605)
60614,38,09/13/2020,09/19/2020,72,1101,101,1544,977,17466,1370,24493.7,0.1,0.1,0,72,0.0,101.0,71308,60614-38,POINT (-87.652064 41.922605)
60666,28,07/05/2020,07/11/2020,,,,,0,7,0,0,,,0,0,0.0,0.0,0,60666-28,POINT (-87.896371 41.979511)
60614,39,09/20/2020,09/26/2020,47,1148,66,1609.9,1112,18578,1559,26053.2,0.0,0.1,0,72,0.0,101.0,71308,60614-39,POINT (-87.652064 41.922605)
60614,40,09/27/2020,10/03/2020,65,1213,91,1701.1,1050,19628,1472,27525.7,0.1,0.1,0,72,0.0,101.0,71308,60614-40,POINT (-87.652064 41.922605)
60614,41,10/04/2020,10/10/2020,110,1323,154,1855.3,1360,20988,1907,29432.9,0.1,0.1,0,72,0.0,101.0,71308,60614-41,POINT (-87.652064 41.922605)
60614,42,10/11/2020,10/17/2020,109,1432,153,2008.2,1256,22244,1761,31194.3,0.1,0.1,0,72,0.0,101.0,71308,60614-42,POINT (-87.652064 41.922605)
60612,26,06/21/2020,06/27/2020,16,732,47,2133.4,309,4105,901,11964.1,0.1,0.2,1,26,2.9,75.8,34311,60612-26,POINT (-87.687011 41.88004)
60612,27,06/28/2020,07/04/2020,18,750,52,2185.9,293,4398,854,12818,0.1,0.2,0,26,0.0,75.8,34311,60612-27,POINT (-87.687011 41.88004)
60612,28,07/05/2020,07/11/2020,26,776,76,2261.7,399,4797,1163,13980.9,0.1,0.2,2,28,5.8,81.6,34311,60612-28,POINT (-87.687011 41.88004)
60612,31,07/26/2020,08/01/2020,17,831,50,2422,413,6030,1204,17574.5,0.0,0.1,0,29,0.0,84.5,34311,60612-31,POINT (-87.687011 41.88004)
60612,33,08/09/2020,08/15/2020,24,871,70,2538.5,366,6818,1067,19871.2,0.1,0.1,2,31,5.8,90.4,34311,60612-33,POINT (-87.687011 41.88004)
60612,34,08/16/2020,08/22/2020,19,890,55,2593.9,382,7200,1113,20984.5,0.0,0.1,0,31,0.0,90.4,34311,60612-34,POINT (-87.687011 41.88004)
60612,35,08/23/2020,08/29/2020,31,921,90,2684.3,426,7626,1242,22226.1,0.1,0.1,0,31,0.0,90.4,34311,60612-35,POINT (-87.687011 41.88004)
60615,21,05/17/2020,05/23/2020,30,332,72,798.8,398,2139,958,5146.4,0.1,0.2,0,14,0.0,33.7,41563,60615-21,POINT (-87.602725 41.801993)
60615,22,05/24/2020,05/30/2020,21,353,50,849.3,334,2473,804,5950,0.1,0.1,0,14,0.0,33.7,41563,60615-22,POINT (-87.602725 41.801993)
